ano,justica,sigla,seq_orgao,apublic2,cncfem,exejudcrimfem,exejudpcrimfem,sentcfem,sentjudcrimfem,tbaixcfem,tbaixjudcrimfem,inqarqfem,inqcpfem,inqnfem,inqpfem,pop_fem,h2m,inqn.hm,inqn.h2m,cncfem.h2m
"2021,Estadual,TJGO,16,nd,35,5,10,28,0,34,0,3162,35,7746,11343,3627622,""36,27622"",""4,203304534"",""420,3304534"",""0,964819378"""
"2021,Estadual,TJMA,17,nd,45,1,10,45,0,33,47,12,86,91,66,3604787,""36,04787"",""0,617512214"",""61,75122136"",""1,248340054"""
"2021,Estadual,TJMG,18,nd,40,0,1,150,0,122,0,0,3,73,51,10877267,""108,77267"",""4,77059173"",""477,059173"",""0,367739433"""
"2021,Estadual,TJMS,19,nd,98,170,2202,81,84,65,36,127,47,132,13,1424908,""14,24908"",""10,26522414"",""1026,522414"",""6,877637012"""
"2021,Estadual,TJMT,20,nd,54,11,73,70,5,96,14,20,37,113,117,1746036,""17,46036"",""4,570925227"",""457,0925227"",""3,092719738"""
"2021,Estadual,TJPA,21,nd,111,0,1,56,1,38,1,28,14,57,325,4352310,""43,5231"",""1,909101144"",""190,9101144"",""2,550369804"""
"2021,Estadual,TJPB,22,nd,4,51,230,6,11,396,18,3,4,14,16,2093424,""20,93424"",""1,594516925"",""159,4516925"",""0,191074527"""
"2021,Estadual,TJPE,23,nd,56,0,4,28,0,16,7,9,26,47,37,5021669,""50,21669"",""0,948688573"",""94,86885735"",""1,115167089"""
"2021,Estadual,TJPI,24,nd,36,0,0,32,0,62,0,12,5,33,40,1677089,""16,77089"",""0,610581788"",""61,05817878"",""2,146576598"""
"2021,Estadual,TJPR,25,nd,191,2,148,245,26,203,6,25,8,223,204,5900086,""59,00086"",""4,067737318"",""406,7737318"",""3,237240949"""
"2021,Estadual,TJRJ,26,nd,94,0,0,195,36,164,0,19,0,74,8,9134988,""91,34988"",""2,781393911"",""278,1393911"",""1,029010657"""
"2021,Estadual,TJRN,27,nd,29,0,0,25,0,21,0,7,20,16,11,1819934,""18,19934"",""2,029194465"",""202,9194465"",""1,593464378"""
"2021,Estadual,TJRO,28,nd,33,4,34,34,0,19,0,4,21,26,39,891428,""8,91428"",""3,421476552"",""342,1476552"",""3,70192545"""
"2021,Estadual,TJRR,29,nd,4,13,117,14,0,9,17,8,4,8,11,321112,""3,21112"",""1,174045193"",""117,4045193"",""1,245671292"""
"2021,Estadual,TJRS,30,nd,414,5,43,224,0,170,0,308,6,370,281,5885476,""58,85476"",""3,889744857"",""388,9744857"",""7,034265368"""
"2021,Estadual,TJSC,31,nd,16,0,0,17,0,28,0,153,0,137,77,3697257,""36,97257"",""2,422606814"",""242,2606814"",""0,432753255"""
"2021,Estadual,TJSE,32,nd,18,17,23,26,0,28,0,7,37,43,5,1201993,""12,01993"",""1,633952943"",""163,3952943"",""1,497512881"""
"2021,Estadual,TJSP,33,nd,328,1,4,480,3,449,3,54,117,297,371,23950018,""239,50018"",""4,138911294"",""413,8911294"",""1,369518804"""
"2021,Estadual,TJTO,34,nd,46,8,35,30,0,27,1,38,26,18,29,791248,""7,91248"",""3,838240349"",""383,8240349"",""5,813600793"""
"2021,Estadual,TJ,999991,0,2013,610,5826,2138,268,2202,299,4058,650,9687,13288,108832627,""1088,32627"",""3,136430769"",""313,6430769"",""1,849629156"""
